 -5.09324618e-01  0.00000000e+00  0.00000000e+00
 -5.08325251e-01  1.32235776e-06  1.32235776e-06
 -5.07325884e-01  0.00000000e+00  1.32235776e-06
 -5.06326518e-01  0.00000000e+00  1.32235776e-06
 -5.05327151e-01  0.00000000e+00  1.32235776e-06
 -5.04327785e-01  0.00000000e+00  1.32235776e-06
 -5.03328418e-01  1.32235776e-06  2.64471553e-06
 -5.02329051e-01  0.00000000e+00  2.64471553e-06
 -5.01329685e-01  0.00000000e+00  2.64471553e-06
 -5.00330318e-01  0.00000000e+00  2.64471553e-06
 -4.99330951e-01  0.00000000e+00  2.64471553e-06
 -4.98331585e-01  0.00000000e+00  2.64471553e-06
 -4.97332218e-01  1.32235776e-06  3.96707329e-06
 -4.96332852e-01  0.00000000e+00  3.96707329e-06
 -4.95333485e-01  0.00000000e+00  3.96707329e-06
 -4.94334118e-01  0.00000000e+00  3.96707329e-06
 -4.93334752e-01  0.00000000e+00  3.96707329e-06
 -4.92335385e-01  0.00000000e+00  3.96707329e-06
 -4.91336018e-01  0.00000000e+00  3.96707329e-06
 -4.90336652e-01  0.00000000e+00  3.96707329e-06
 -4.89337285e-01  0.00000000e+00  3.96707329e-06
 -4.88337919e-01  0.00000000e+00  3.96707329e-06
 -4.87338552e-01  0.00000000e+00  3.96707329e-06
 -4.86339185e-01  1.32235776e-06  5.28943106e-06
 -4.85339819e-01  0.00000000e+00  5.28943106e-06
 -4.84340452e-01  0.00000000e+00  5.28943106e-06
 -4.83341085e-01  0.00000000e+00  5.28943106e-06
 -4.82341719e-01  0.00000000e+00  5.28943106e-06
 -4.81342352e-01  0.00000000e+00  5.28943106e-06
 -4.80342986e-01  0.00000000e+00  5.28943106e-06
 -4.79343619e-01  0.00000000e+00  5.28943106e-06
 -4.78344252e-01  0.00000000e+00  5.28943106e-06
 -4.77344886e-01  0.00000000e+00  5.28943106e-06
 -4.76345519e-01  2.64471553e-06  7.93414658e-06
 -4.75346152e-01  0.00000000e+00  7.93414658e-06
 -4.74346786e-01  1.32235776e-06  9.25650435e-06
 -4.73347419e-01  0.00000000e+00  9.25650435e-06
 -4.72348053e-01  1.32235776e-06  1.05788621e-05
 -4.71348686e-01  0.00000000e+00  1.05788621e-05
 -4.70349319e-01  0.00000000e+00  1.05788621e-05
 -4.69349953e-01  0.00000000e+00  1.05788621e-05
 -4.68350586e-01  0.00000000e+00  1.05788621e-05
 -4.67351219e-01  0.00000000e+00  1.05788621e-05
 -4.66351853e-01  0.00000000e+00  1.05788621e-05
 -4.65352486e-01  0.00000000e+00  1.05788621e-05
 -4.64353120e-01  0.00000000e+00  1.05788621e-05
 -4.63353753e-01  0.00000000e+00  1.05788621e-05
 -4.62354386e-01  0.00000000e+00  1.05788621e-05
 -4.61355020e-01  0.00000000e+00  1.05788621e-05
 -4.60355653e-01  0.00000000e+00  1.05788621e-05
 -4.59356287e-01  1.32235776e-06  1.19012199e-05
 -4.58356920e-01  0.00000000e+00  1.19012199e-05
 -4.57357553e-01  0.00000000e+00  1.19012199e-05
 -4.56358187e-01  0.00000000e+00  1.19012199e-05
 -4.55358820e-01  1.32235776e-06  1.32235776e-05
 -4.54359453e-01  0.00000000e+00  1.32235776e-05
 -4.53360087e-01  0.00000000e+00  1.32235776e-05
 -4.52360720e-01  0.00000000e+00  1.32235776e-05
 -4.51361354e-01  0.00000000e+00  1.32235776e-05
 -4.50361987e-01  0.00000000e+00  1.32235776e-05
 -4.49362620e-01  0.00000000e+00  1.32235776e-05
 -4.48363254e-01  0.00000000e+00  1.32235776e-05
 -4.47363887e-01  0.00000000e+00  1.32235776e-05
 -4.46364520e-01  0.00000000e+00  1.32235776e-05
 -4.45365154e-01  2.64471553e-06  1.58682932e-05
 -4.44365787e-01  1.32235776e-06  1.71906509e-05
 -4.43366421e-01  0.00000000e+00  1.71906509e-05
 -4.42367054e-01  0.00000000e+00  1.71906509e-05
 -4.41367687e-01  0.00000000e+00  1.71906509e-05
 -4.40368321e-01  0.00000000e+00  1.71906509e-05
 -4.39368954e-01  1.32235776e-06  1.85130087e-05
 -4.38369587e-01  0.00000000e+00  1.85130087e-05
 -4.37370221e-01  0.00000000e+00  1.85130087e-05
 -4.36370854e-01  0.00000000e+00  1.85130087e-05
 -4.35371488e-01  0.00000000e+00  1.85130087e-05
 -4.34372121e-01  0.00000000e+00  1.85130087e-05
 -4.33372754e-01  0.00000000e+00  1.85130087e-05
 -4.32373388e-01  0.00000000e+00  1.85130087e-05
 -4.31374021e-01  0.00000000e+00  1.85130087e-05
 -4.30374654e-01  0.00000000e+00  1.85130087e-05
 -4.29375288e-01  0.00000000e+00  1.85130087e-05
 -4.28375921e-01  0.00000000e+00  1.85130087e-05
 -4.27376555e-01  0.00000000e+00  1.85130087e-05
 -4.26377188e-01  0.00000000e+00  1.85130087e-05
 -4.25377821e-01  0.00000000e+00  1.85130087e-05
 -4.24378455e-01  0.00000000e+00  1.85130087e-05
 -4.23379088e-01  1.32235776e-06  1.98353665e-05
 -4.22379721e-01  0.00000000e+00  1.98353665e-05
 -4.21380355e-01  1.32235776e-06  2.11577242e-05
 -4.20380988e-01  1.32235776e-06  2.24800820e-05
 -4.19381622e-01  0.00000000e+00  2.24800820e-05
 -4.18382255e-01  1.32235776e-06  2.38024398e-05
 -4.17382888e-01  0.00000000e+00  2.38024398e-05
 -4.16383522e-01  0.00000000e+00  2.38024398e-05
 -4.15384155e-01  0.00000000e+00  2.38024398e-05
 -4.14384788e-01  0.00000000e+00  2.38024398e-05
 -4.13385422e-01  0.00000000e+00  2.38024398e-05
 -4.12386055e-01  1.32235776e-06  2.51247975e-05
 -4.11386689e-01  1.32235776e-06  2.64471553e-05
 -4.10387322e-01  0.00000000e+00  2.64471553e-05
 -4.09387955e-01  1.32235776e-06  2.77695130e-05
 -4.08388589e-01  0.00000000e+00  2.77695130e-05
 -4.07389222e-01  1.32235776e-06  2.90918708e-05
 -4.06389855e-01  0.00000000e+00  2.90918708e-05
 -4.05390489e-01  0.00000000e+00  2.90918708e-05
 -4.04391122e-01  0.00000000e+00  2.90918708e-05
 -4.03391756e-01  0.00000000e+00  2.90918708e-05
 -4.02392389e-01  0.00000000e+00  2.90918708e-05
 -4.01393022e-01  0.00000000e+00  2.90918708e-05
 -4.00393656e-01  0.00000000e+00  2.90918708e-05
 -3.99394289e-01  0.00000000e+00  2.90918708e-05
 -3.98394922e-01  0.00000000e+00  2.90918708e-05
 -3.97395556e-01  0.00000000e+00  2.90918708e-05
 -3.96396189e-01  0.00000000e+00  2.90918708e-05
 -3.95396823e-01  0.00000000e+00  2.90918708e-05
 -3.94397456e-01  0.00000000e+00  2.90918708e-05
 -3.93398089e-01  1.32235776e-06  3.04142286e-05
 -3.92398723e-01  0.00000000e+00  3.04142286e-05
 -3.91399356e-01  0.00000000e+00  3.04142286e-05
 -3.90399989e-01  0.00000000e+00  3.04142286e-05
 -3.89400623e-01  0.00000000e+00  3.04142286e-05
 -3.88401256e-01  0.00000000e+00  3.04142286e-05
 -3.87401890e-01  0.00000000e+00  3.04142286e-05
 -3.86402523e-01  1.32235776e-06  3.17365863e-05
 -3.85403156e-01  3.96707329e-06  3.57036596e-05
 -3.84403790e-01  0.00000000e+00  3.57036596e-05
 -3.83404423e-01  1.32235776e-06  3.70260174e-05
 -3.82405056e-01  0.00000000e+00  3.70260174e-05
 -3.81405690e-01  0.00000000e+00  3.70260174e-05
 -3.80406323e-01  1.32235776e-06  3.83483752e-05
 -3.79406957e-01  0.00000000e+00  3.83483752e-05
 -3.78407590e-01  1.32235776e-06  3.96707329e-05
 -3.77408223e-01  0.00000000e+00  3.96707329e-05
 -3.76408857e-01  0.00000000e+00  3.96707329e-05
 -3.75409490e-01  0.00000000e+00  3.96707329e-05
 -3.74410124e-01  1.32235776e-06  4.09930907e-05
 -3.73410757e-01  0.00000000e+00  4.09930907e-05
 -3.72411390e-01  2.64471553e-06  4.36378062e-05
 -3.71412024e-01  0.00000000e+00  4.36378062e-05
 -3.70412657e-01  0.00000000e+00  4.36378062e-05
 -3.69413290e-01  1.32235776e-06  4.49601640e-05
 -3.68413924e-01  2.64471553e-06  4.76048795e-05
 -3.67414557e-01  1.32235776e-06  4.89272373e-05
 -3.66415191e-01  0.00000000e+00  4.89272373e-05
 -3.65415824e-01  0.00000000e+00  4.89272373e-05
 -3.64416457e-01  2.64471553e-06  5.15719528e-05
 -3.63417091e-01  5.28943106e-06  5.68613838e-05
 -3.62417724e-01  1.32235776e-06  5.81837416e-05
 -3.61418357e-01  2.64471553e-06  6.08284571e-05
 -3.60418991e-01  0.00000000e+00  6.08284571e-05
 -3.59419624e-01  2.64471553e-06  6.34731727e-05
 -3.58420258e-01  3.96707329e-06  6.74402460e-05
 -3.57420891e-01  2.64471553e-06  7.00849615e-05
 -3.56421524e-01  1.32235776e-06  7.14073193e-05
 -3.55422158e-01  1.32235776e-06  7.27296770e-05
 -3.54422791e-01  0.00000000e+00  7.27296770e-05
 -3.53423424e-01  1.32235776e-06  7.40520348e-05
 -3.52424058e-01  2.64471553e-06  7.66967503e-05
 -3.51424691e-01  0.00000000e+00  7.66967503e-05
 -3.50425325e-01  2.64471553e-06  7.93414658e-05
 -3.49425958e-01  2.64471553e-06  8.19861814e-05
 -3.48426591e-01  3.96707329e-06  8.59532547e-05
 -3.47427225e-01  0.00000000e+00  8.59532547e-05
 -3.46427858e-01  6.61178882e-06  9.25650435e-05
 -3.45428491e-01  2.64471553e-06  9.52097590e-05
 -3.44429125e-01  1.32235776e-06  9.65321168e-05
 -3.43429758e-01  2.64471553e-06  9.91768323e-05
 -3.42430392e-01  2.64471553e-06  1.01821548e-04
 -3.41431025e-01  2.64471553e-06  1.04466263e-04
 -3.40431658e-01  2.64471553e-06  1.07110979e-04
 -3.39432292e-01  2.64471553e-06  1.09755694e-04
 -3.38432925e-01  2.64471553e-06  1.12400410e-04
 -3.37433558e-01  6.61178882e-06  1.19012199e-04
 -3.36434192e-01  2.64471553e-06  1.21656914e-04
 -3.35434825e-01  2.64471553e-06  1.24301630e-04
 -3.34435459e-01  2.64471553e-06  1.26946345e-04
 -3.33436092e-01  2.64471553e-06  1.29591061e-04
 -3.32436725e-01  5.28943106e-06  1.34880492e-04
 -3.31437359e-01  3.96707329e-06  1.38847565e-04
 -3.30437992e-01  3.96707329e-06  1.42814639e-04
 -3.29438625e-01  3.96707329e-06  1.46781712e-04
 -3.28439259e-01  3.96707329e-06  1.50748785e-04
 -3.27439892e-01  1.32235776e-06  1.52071143e-04
 -3.26440526e-01  5.28943106e-06  1.57360574e-04
 -3.25441159e-01  3.96707329e-06  1.61327647e-04
 -3.24441792e-01  5.28943106e-06  1.66617078e-04
 -3.23442426e-01  3.96707329e-06  1.70584152e-04
 -3.22443059e-01  2.64471553e-06  1.73228867e-04
 -3.21443692e-01  0.00000000e+00  1.73228867e-04
 -3.20444326e-01  0.00000000e+00  1.73228867e-04
 -3.19444959e-01  1.32235776e-06  1.74551225e-04
 -3.18445593e-01  3.96707329e-06  1.78518298e-04
 -3.17446226e-01  3.96707329e-06  1.82485371e-04
 -3.16446859e-01  1.05788621e-05  1.93064234e-04
 -3.15447493e-01  9.25650435e-06  2.02320738e-04
 -3.14448126e-01  1.32235776e-06  2.03643096e-04
 -3.13448759e-01  3.96707329e-06  2.07610169e-04
 -3.12449393e-01  6.61178882e-06  2.14221958e-04
 -3.11450026e-01  1.19012199e-05  2.26123178e-04
 -3.10450660e-01  7.93414658e-06  2.34057324e-04
 -3.09451293e-01  3.96707329e-06  2.38024398e-04
 -3.08451926e-01  6.61178882e-06  2.44636186e-04
 -3.07452560e-01  7.93414658e-06  2.52570333e-04
 -3.06453193e-01  3.96707329e-06  2.56537406e-04
 -3.05453826e-01  6.61178882e-06  2.63149195e-04
 -3.04454460e-01  3.96707329e-06  2.67116268e-04
 -3.03455093e-01  2.64471553e-06  2.69760984e-04
 -3.02455727e-01  5.28943106e-06  2.75050415e-04
 -3.01456360e-01  5.28943106e-06  2.80339846e-04
 -3.00456993e-01  2.64471553e-06  2.82984561e-04
 -2.99457627e-01  9.25650435e-06  2.92241066e-04
 -2.98458260e-01  6.61178882e-06  2.98852855e-04
 -2.97458893e-01  5.28943106e-06  3.04142286e-04
 -2.96459527e-01  5.28943106e-06  3.09431717e-04
 -2.95460160e-01  5.28943106e-06  3.14721148e-04
 -2.94460794e-01  1.19012199e-05  3.26622368e-04
 -2.93461427e-01  7.93414658e-06  3.34556514e-04
 -2.92462060e-01  7.93414658e-06  3.42490661e-04
 -2.91462694e-01  1.32235776e-06  3.43813019e-04
 -2.90463327e-01  7.93414658e-06  3.51747165e-04
 -2.89463961e-01  7.93414658e-06  3.59681312e-04
 -2.88464594e-01  3.96707329e-06  3.63648385e-04
 -2.87465227e-01  7.93414658e-06  3.71582532e-04
 -2.86465861e-01  2.11577242e-05  3.92740256e-04
 -2.85466494e-01  9.25650435e-06  4.01996760e-04
 -2.84467127e-01  1.32235776e-05  4.15220338e-04
 -2.83467761e-01  2.38024398e-05  4.39022778e-04
 -2.82468394e-01  1.05788621e-05  4.49601640e-04
 -2.81469028e-01  9.25650435e-06  4.58858144e-04
 -2.80469661e-01  6.61178882e-06  4.65469933e-04
 -2.79470294e-01  1.45459354e-05  4.80015868e-04
 -2.78470928e-01  1.45459354e-05  4.94561804e-04
 -2.77471561e-01  1.05788621e-05  5.05140666e-04
 -2.76472194e-01  1.58682932e-05  5.21008959e-04
 -2.75472828e-01  1.19012199e-05  5.32910179e-04
 -2.74473461e-01  1.19012199e-05  5.44811399e-04
 -2.73474095e-01  1.05788621e-05  5.55390261e-04
 -2.72474728e-01  1.19012199e-05  5.67291481e-04
 -2.71475361e-01  1.85130087e-05  5.85804489e-04
 -2.70475995e-01  1.45459354e-05  6.00350425e-04
 -2.69476628e-01  1.98353665e-05  6.20185791e-04
 -2.68477261e-01  3.04142286e-05  6.50600020e-04
 -2.67477895e-01  9.25650435e-06  6.59856524e-04
 -2.66478528e-01  5.28943106e-06  6.65145955e-04
 -2.65479162e-01  1.45459354e-05  6.79691891e-04
 -2.64479795e-01  1.98353665e-05  6.99527257e-04
 -2.63480428e-01  1.85130087e-05  7.18040266e-04
 -2.62481062e-01  2.11577242e-05  7.39197990e-04
 -2.61481695e-01  2.64471553e-05  7.65645145e-04
 -2.60482328e-01  1.58682932e-05  7.81513438e-04
 -2.59482962e-01  2.24800820e-05  8.03993520e-04
 -2.58483595e-01  1.85130087e-05  8.22506529e-04
 -2.57484229e-01  2.90918708e-05  8.51598400e-04
 -2.56484862e-01  1.58682932e-05  8.67466693e-04
 -2.55485495e-01  2.90918708e-05  8.96558564e-04
 -2.54486129e-01  1.98353665e-05  9.16393930e-04
 -2.53486762e-01  2.90918708e-05  9.45485801e-04
 -2.52487395e-01  2.24800820e-05  9.67965883e-04
 -2.51488029e-01  1.58682932e-05  9.83834176e-04
 -2.50488662e-01  2.24800820e-05  1.00631426e-03
 -2.49489296e-01  3.04142286e-05  1.03672849e-03
 -2.48489929e-01  2.90918708e-05  1.06582036e-03
 -2.47490562e-01  2.77695130e-05  1.09358987e-03
